date,idx
2023-07-28,223.79
2023-07-31,221.69
2023-08-01,220.26
2023-08-02,215.37
2023-08-04,216.85
2023-08-07,218.08
2023-08-08,215.98
2023-08-09,215.0
2023-08-10,210.51
2023-08-11,210.25
2023-08-14,205.44
2023-08-15,207.24
2023-08-16,207.59
2023-08-17,210.39
2023-08-18,208.15
2023-08-21,208.26
2023-08-22,207.51
2023-08-23,208.15
2023-08-24,208.92
2023-08-25,207.89
2023-08-28,207.28
2023-08-29,209.17
2023-08-30,211.92
2023-08-31,213.28
2023-09-01,213.68
2023-09-04,215.0
2023-09-05,216.19
2023-09-06,216.48
2023-09-07,215.78
2023-09-08,214.33
2023-09-11,212.16
2023-09-12,213.04
2023-09-13,215.09
2023-09-14,218.7
2023-09-15,219.0
2023-09-18,217.99
2023-09-19,216.28
2023-09-20,214.09
2023-09-21,211.16
2023-09-22,213.23
2023-09-25,214.8
2023-09-26,212.14
2023-09-27,212.52
2023-09-28,213.1
2023-10-02,215.86
2023-10-03,214.75
2023-10-04,213.78
2023-10-05,216.01
2023-10-06,215.95
2023-10-11,213.99
2023-10-12,216.61
2023-10-13,216.23
2023-10-16,214.59
2023-10-17,214.2
2023-10-18,211.46
2023-10-19,213.3
2023-10-20,211.82
2023-10-23,210.79
2023-10-24,212.8
2023-10-25,214.73
2023-10-26,210.23
2023-10-27,211.88
2023-10-30,213.17
2023-10-31,209.65
2023-11-01,211.82
2023-11-02,214.51
2023-11-03,215.14
2023-11-06,218.62
2023-11-07,219.48
2023-11-08,219.8
2023-11-09,219.58
2023-11-10,217.86
2023-11-13,218.34
2023-11-14,219.08
2023-11-15,220.5
2023-11-16,221.55
2023-11-17,222.75
2023-11-20,223.45
2023-11-21,224.24
2023-11-22,226.02
2023-11-23,226.33
2023-11-24,226.64
2023-11-27,224.73
2023-11-28,228.92
2023-11-29,230.88
2023-11-30,231.74
2023-12-01,232.11
2023-12-04,233.01
2023-12-05,231.35
2023-12-06,232.11
2023-12-07,230.83
2023-12-08,232.1
2023-12-11,232.68
2023-12-12,233.37
2023-12-13,233.83
2023-12-14,234.83
2023-12-15,234.81
2023-12-18,233.41
2023-12-19,231.08
2023-12-20,232.31
2023-12-21,231.63
2023-12-22,232.85
2023-12-25,232.05
2023-12-26,233.89
2023-12-27,234.73
2023-12-28,233.91
2023-12-29,234.01
2024-01-02,233.23
2024-01-03,231.05
2024-01-04,229.44
2024-01-05,230.61
2024-01-08,230.56
2024-01-09,229.48
2024-01-10,229.41
2024-01-11,231.71
2024-01-12,230.47
2024-01-15,233.01
2024-01-16,232.18
2024-01-17,228.57
2024-01-18,228.16
2024-01-19,230.19
2024-01-22,232.95
2024-01-23,234.6
2024-01-24,235.07
2024-01-25,234.3
2024-01-26,234.23
2024-01-29,236.1
